route_code,route_name,passengers
FR_LFPO_ES_LEAL,PARIS-ORLY airport - ALICANTE airport,125663
FR_LFPO_ES_LEBL,PARIS-ORLY airport - BARCELONA/EL PRAT airport,565939
FR_LFPO_ES_LEIB,PARIS-ORLY airport - IBIZA airport,59470
FR_LFPO_ES_LEMD,PARIS-ORLY airport - ADOLFO SUAREZ MADRID-BARAJAS airport,670581
FR_LFPO_ES_LEMG,PARIS-ORLY airport - MALAGA/COSTA DEL SOL airport,161967
FR_LFPO_ES_LEPA,PARIS-ORLY airport - PALMA DE MALLORCA airport,65490
FR_LFPO_ES_LEVC,PARIS-ORLY airport - VALENCIA airport,141217
FR_LFPO_ES_LEZL,PARIS-ORLY airport - SEVILLA airport,105778
FR_LFPO_FR_FMEE,PARIS-ORLY airport - SAINT DENIS GILLOT airport,490547
FR_LFPO_FR_LFBD,PARIS-ORLY airport - BORDEAUX-MERIGNAC airport,283223
FR_LFPO_FR_LFBO,PARIS-ORLY airport - TOULOUSE/BLAGNAC airport,1102902
FR_LFPO_FR_LFBP,PARIS-ORLY airport - PAU-PYRENEES airport,150708
FR_LFPO_FR_LFBT,PARIS-ORLY airport - TARBES LOURDES PYRENEES airport,67082
FR_LFPO_FR_LFBZ,PARIS-ORLY airport - BIARRITZ-BAYONNE-ANGLET airport,184463
FR_LFPO_FR_LFKB,PARIS-ORLY airport - BASTIA-PORETTA airport,217161
FR_LFPO_FR_LFKC,PARIS-ORLY airport - CALVI-SAINTE-CATHERINE airport,73565
FR_LFPO_FR_LFKF,PARIS-ORLY airport - FIGARI-SUD-CORSE airport,85231
FR_LFPO_FR_LFKJ,PARIS-ORLY airport - AJACCIO-NAPOLEON-BONAPARTE airport,222549
FR_LFPO_FR_LFLC,PARIS-ORLY airport - CLERMONT-FERRAND-AUVERGNE airport,53818
FR_LFPO_FR_LFLL,PARIS-ORLY airport - LYON SAINT-EXUPERY airport,79153
FR_LFPO_FR_LFML,PARIS-ORLY airport - MARSEILLE-PROVENCE airport,443210
FR_LFPO_FR_LFMN,PARIS-ORLY airport - NICE-COTE D'AZUR airport,1025395
FR_LFPO_FR_LFMP,PARIS-ORLY airport - PERPIGNAN RIVESALTES airport,120501
FR_LFPO_FR_LFMT,PARIS-ORLY airport - MONTPELLIER MEDITERRANEE airport,282472
FR_LFPO_FR_LFRB,PARIS-ORLY airport - BREST-BRETAGNE airport,149485
FR_LFPO_FR_LFRS,PARIS-ORLY airport - NANTES ATLANTIQUE airport,50402
FR_LFPO_FR_LFSB,PARIS-ORLY airport - BALE-MULHOUSE airport,40643
FR_LFPO_FR_LFTH,PARIS-ORLY airport - HYERES-LE PALYVESTRE airport,170059
FR_LFPO_FR_SOCA,PARIS-ORLY airport - CAYENNE-ROCHAMBEAU airport,172199
FR_LFPO_FR_TFFF,PARIS-ORLY airport - AIME CESAIRE MARTINIQUE airport,606043
FR_LFPO_FR_TFFR,PARIS-ORLY airport - POINTE-A-PITRE LE RAIZET GUADELOUPE airport,714961
FR_LFPO_IE_EIDW,PARIS-ORLY airport - DUBLIN airport,48572
FR_LFPO_IL_LLBG,PARIS-ORLY airport - TEL-AVIV/BEN GURION airport,146517
FR_LFPO_IT_LICJ,PARIS-ORLY airport - PALERMO/PUNTA RAISI airport,60227
FR_LFPO_IT_LIEO,PARIS-ORLY airport - OLBIA/COSTA SMERALDA airport,39497
FR_LFPO_IT_LIMC,PARIS-ORLY airport - MILANO/MALPENSA airport,176113
FR_LFPO_IT_LIML,PARIS-ORLY airport - MILANO/LINATE airport,88990
FR_LFPO_IT_LIPZ,PARIS-ORLY airport - VENEZIA/TESSERA airport,140298
FR_LFPO_IT_LIRF,PARIS-ORLY airport - ROMA/FIUMICINO airport,370358
FR_LFPO_IT_LIRN,PARIS-ORLY airport - NAPOLI/CAPODICHINO airport,193621
FR_LFPO_IT_LIRP,PARIS-ORLY airport - PISA/S. GIUSTO airport,77520
FR_LFPO_IT_LIRQ,PARIS-ORLY airport - FIRENZE/PERETOLA airport,66867
FR_LFPO_LB_OLBA,PARIS-ORLY airport - BEIRUT/BEIRUT INTL airport,40785
FR_LFPO_MA_GMAD,PARIS-ORLY airport - AGADIR/AL MASSIRA airport,187603
FR_LFPO_MA_GMFF,PARIS-ORLY airport - FES/SAISS airport,58467
FR_LFPO_MA_GMFO,PARIS-ORLY airport - OUJDA/ANGADS airport,111917
FR_LFPO_MA_GMME,PARIS-ORLY airport - RABAT/SALE airport,110179
FR_LFPO_MA_GMMN,PARIS-ORLY airport - CASABLANCA/MOHAMMED V airport,339159
FR_LFPO_MA_GMMX,PARIS-ORLY airport - MARRAKECH/MENARA airport,279631
FR_LFPO_MA_GMTT,PARIS-ORLY airport - TANGER/IBN BATOUTA airport,44483
FR_LFPO_MT_LMML,PARIS-ORLY airport - LUQA airport,52314
FR_LFPO_NL_EHAM,PARIS-ORLY airport - AMSTERDAM/SCHIPHOL airport,73837
FR_LFPO_PT_LPFR,PARIS-ORLY airport - FARO airport,111130
FR_LFPO_PT_LPPR,PARIS-ORLY airport - PORTO airport,451750
FR_LFPO_PT_LPPT,PARIS-ORLY airport - LISBOA airport,648010
FR_LFPO_TN_DTMB,PARIS-ORLY airport - MONASTIR/HABIB BOURGUIBA airport,92377
FR_LFPO_TN_DTTA,PARIS-ORLY airport - TUNIS/CARTHAGE airport,313643
FR_LFPO_TN_DTTJ,PARIS-ORLY airport - DJERBA/ZARZIS airport,171135
FR_LFPO_TR_LTFJ,PARIS-ORLY airport - ISTANBUL/SABIHA GOKCEN airport,117700
FR_LFPO_US_KEWR,"PARIS-ORLY airport - NEWARK LIBERTY INTERNATIONAL, NJ. airport",83971
FR_LFPO_US_KJFK,"PARIS-ORLY airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL, NY. airport",91750
FR_LFQQ_CH_LSGG,LILLE-LESQUIN airport - GENEVA airport,38337
FR_LFQQ_DZ_DAAG,LILLE-LESQUIN airport - ALGER/HOUARI BOUMEDIENE airport,35210
FR_LFQQ_DZ_DAOO,LILLE-LESQUIN airport - ORAN/AHMED BENBELLA airport,13531
FR_LFQQ_EL_LGIR,LILLE-LESQUIN airport - IRAKLION/NIKOS KAZANTZAKIS airport,15165
FR_LFQQ_ES_GCTS,LILLE-LESQUIN airport - TENERIFE SUR/REINA SOFIA airport,12168
FR_LFQQ_ES_LEMG,LILLE-LESQUIN airport - MALAGA/COSTA DEL SOL airport,14047
FR_LFQQ_ES_LEPA,LILLE-LESQUIN airport - PALMA DE MALLORCA airport,18689
FR_LFQQ_FR_LFBD,LILLE-LESQUIN airport - BORDEAUX-MERIGNAC airport,114688
FR_LFQQ_FR_LFBO,LILLE-LESQUIN airport - TOULOUSE/BLAGNAC airport,116872
FR_LFQQ_FR_LFKB,LILLE-LESQUIN airport - BASTIA-PORETTA airport,19821
FR_LFQQ_FR_LFKF,LILLE-LESQUIN airport - FIGARI-SUD-CORSE airport,15857
FR_LFQQ_FR_LFKJ,LILLE-LESQUIN airport - AJACCIO-NAPOLEON-BONAPARTE airport,20051
FR_LFQQ_FR_LFLL,LILLE-LESQUIN airport - LYON SAINT-EXUPERY airport,42528
FR_LFQQ_FR_LFML,LILLE-LESQUIN airport - MARSEILLE-PROVENCE airport,110785
FR_LFQQ_FR_LFMN,LILLE-LESQUIN airport - NICE-COTE D'AZUR airport,155487
FR_LFQQ_FR_LFMT,LILLE-LESQUIN airport - MONTPELLIER MEDITERRANEE airport,19009
FR_LFQQ_FR_LFRS,LILLE-LESQUIN airport - NANTES ATLANTIQUE airport,51792
FR_LFQQ_IT_LIRN,LILLE-LESQUIN airport - NAPOLI/CAPODICHINO airport,13066
FR_LFQQ_MA_GMAD,LILLE-LESQUIN airport - AGADIR/AL MASSIRA airport,14974
FR_LFQQ_MA_GMMX,LILLE-LESQUIN airport - MARRAKECH/MENARA airport,12876
FR_LFQQ_PT_LPFR,LILLE-LESQUIN airport - FARO airport,21129
FR_LFQQ_PT_LPPR,LILLE-LESQUIN airport - PORTO airport,16050
FR_LFQQ_PT_LPPT,LILLE-LESQUIN airport - LISBOA airport,21728
FR_LFQQ_TN_DTTJ,LILLE-LESQUIN airport - DJERBA/ZARZIS airport,15947
FR_LFRB_FR_LFBD,BREST-BRETAGNE airport - BORDEAUX-MERIGNAC airport,15346
FR_LFRB_FR_LFBO,BREST-BRETAGNE airport - TOULOUSE/BLAGNAC airport,17501
FR_LFRB_FR_LFLL,BREST-BRETAGNE airport - LYON SAINT-EXUPERY airport,83604
FR_LFRB_FR_LFML,BREST-BRETAGNE airport - MARSEILLE-PROVENCE airport,62472
FR_LFRB_FR_LFMT,BREST-BRETAGNE airport - MONTPELLIER MEDITERRANEE airport,10326
FR_LFRB_FR_LFPG,BREST-BRETAGNE airport - PARIS-CHARLES DE GAULLE airport,135340
FR_LFRB_FR_LFPO,BREST-BRETAGNE airport - PARIS-ORLY airport,144242
FR_LFRB_FR_LFTH,BREST-BRETAGNE airport - HYERES-LE PALYVESTRE airport,14602
FR_LFRB_MA_GMFF,BREST-BRETAGNE airport - FES/SAISS airport,11699
FR_LFRB_PT_LPPR,BREST-BRETAGNE airport - PORTO airport,12844
FR_LFRB_UK_EGMC,BREST-BRETAGNE airport - SOUTHEND airport,10312
FR_LFRG_EL_LGIR,DEAUVILLE-NORMANDIE airport - IRAKLION/NIKOS KAZANTZAKIS airport,8123
FR_LFRG_ES_LEPA,DEAUVILLE-NORMANDIE airport - PALMA DE MALLORCA airport,6106
FR_LFRK_FR_LFBO,CAEN-CARPIQUET airport - TOULOUSE/BLAGNAC airport,12807
FR_LFRK_FR_LFKB,CAEN-CARPIQUET airport - BASTIA/PORETTA airport,10489
FR_LFRK_FR_LFKF,CAEN-CARPIQUET airport - FIGARI-SUD-CORSE airport,9329
FR_LFRK_FR_LFKJ,CAEN-CARPIQUET airport - AJACCIO-NAPOLEON-BONAPARTE airport,15830
FR_LFRK_FR_LFLL,CAEN-CARPIQUET airport - LYON SAINT-EXUPERY airport,55751
FR_LFRK_FR_LFML,CAEN-CARPIQUET airport - MARSEILLE-PROVENCE airport,28628
FR_LFRK_UK_EGMC,CAEN-CARPIQUET airport - SOUTHEND airport,8767
FR_LFRN_ES_LEBL,RENNES SAINT JACQUES airport - BARCELONA/EL PRAT,26449
FR_LFRN_ES_LEMD,RENNES SAINT JACQUES airport - ADOLFO SUAREZ MADRID-BARAJAS airport,11847
FR_LFRN_FR_LFBO,RENNES SAINT JACQUES airport - TOULOUSE/BLAGNAC airport,46579
FR_LFRN_FR_LFLL,RENNES SAINT JACQUES airport - LYON SAINT-EXUPERY airport,89059
FR_LFRN_FR_LFML,RENNES SAINT JACQUES airport - MARSEILLE-PROVENCE airport,38708
FR_LFRN_FR_LFMN,RENNES SAINT JACQUES airport - NICE-COTE D'AZUR airport,40807
FR_LFRN_FR_LFPG,RENNES SAINT JACQUES airport - PARIS-CHARLES DE GAULLE airport,75185
FR_LFRN_NL_EHAM,RENNES SAINT JACQUES airport - AMSTERDAM/SCHIPHOL airport,25249
FR_LFRN_UK_EGMC,RENNES SAINT JACQUES airport - SOUTHEND airport,21496
FR_LFRS_BE_EBBR,"NANTES ATLANTIQUE airport - BRUSSELS airport",41162
FR_LFRS_CH_LFSB,"NANTES ATLANTIQUE airport - BALE-MULHOUSE airport",42558
FR_LFRS_CH_LSGG,"NANTES ATLANTIQUE airport - GENEVA airport",103646
FR_LFRS_DE_EDDM,"NANTES ATLANTIQUE airport - MUENCHEN airport",50948
FR_LFRS_EL_LGIR,"NANTES ATLANTIQUE airport - IRAKLION/NIKOS KAZANTZAKIS airport",49571
FR_LFRS_ES_LEBL,"NANTES ATLANTIQUE airport - BARCELONA/EL PRAT airport",76269
FR_LFRS_ES_LEMD,"NANTES ATLANTIQUE airport - ADOLFO SUAREZ MADRID-BARAJAS airport",108618
FR_LFRS_ES_LEMG,"NANTES ATLANTIQUE airport - MALAGA/COSTA DEL SOL airport",42357
FR_LFRS_ES_LEPA,"NANTES ATLANTIQUE airport - PALMA DE MALLORCA airport",53252
FR_LFRS_ES_LEZL,"NANTES ATLANTIQUE airport - SEVILLA airport",46834
FR_LFRS_FR_LFBO,"NANTES ATLANTIQUE airport - TOULOUSE/BLAGNAC airport",158012
FR_LFRS_FR_LFKB,"NANTES ATLANTIQUE airport - BASTIA-PORETTA airport",46017
FR_LFRS_FR_LFKJ,"NANTES ATLANTIQUE airport - AJACCIO-NAPOLEON-BONAPARTE airport",55494
FR_LFRS_FR_LFLL,"NANTES ATLANTIQUE airport - LYON SAINT-EXUPERY airport",281140
FR_LFRS_FR_LFML,"NANTES ATLANTIQUE airport - MARSEILLE-PROVENCE airport",181023
FR_LFRS_FR_LFMN,"NANTES ATLANTIQUE airport - NICE-COTE D'AZUR airport",138158
FR_LFRS_FR_LFMT,"NANTES ATLANTIQUE airport - MONTPELLIER MEDITERRANEE airport",84219
FR_LFRS_FR_LFPG,"NANTES ATLANTIQUE airport - PARIS-CHARLES DE GAULLE airport",227465
FR_LFRS_FR_LFPO,"NANTES ATLANTIQUE airport - PARIS-ORLY airport",50295
FR_LFRS_FR_LFQQ,"NANTES ATLANTIQUE airport - LILLE-LESQUIN airport",52082
FR_LFRS_FR_LFST,"NANTES ATLANTIQUE airport - STRASBOURG-ENTZHEIM airport",63538
FR_LFRS_IE_EIDW,"NANTES ATLANTIQUE airport - DUBLIN airport",45263
FR_LFRS_IT_LIRF,"NANTES ATLANTIQUE airport - ROMA/FIUMICINO airport",50871
FR_LFRS_MA_GMMN,"NANTES ATLANTIQUE airport - CASABLANCA/MOHAMMED V airport",37581
FR_LFRS_MA_GMMX,"NANTES ATLANTIQUE airport - MARRAKECH/MENARA airport",93269
FR_LFRS_NL_EHAM,"NANTES ATLANTIQUE airport - AMSTERDAM/SCHIPHOL airport",95889
FR_LFRS_PT_LPPR,"NANTES ATLANTIQUE airport - PORTO airport",88174
FR_LFRS_PT_LPPT,"NANTES ATLANTIQUE airport - LISBOA airport",120301
FR_LFRS_TN_DTTJ,"NANTES ATLANTIQUE airport - DJERBA/ZARZIS airport",43363
FR_LFRS_UK_EGKK,"NANTES ATLANTIQUE airport - LONDON GATWICK airport",83537
FR_LFSB_BA_LQTZ,BALE-MULHOUSE airport - TUZLA airport,66762
FR_LFSB_DZ_DABC,BALE-MULHOUSE airport - CONSTANTINE/MOHAMED BOUDIAF airport,22687
FR_LFSB_FR_LFPO,BALE-MULHOUSE airport - PARIS-ORLY airport,40679
FR_LFSB_MK_LWOH,BALE-MULHOUSE airport - OHRID airport,24481
FR_LFSB_MK_LWSK,BALE-MULHOUSE airport - SKOPJE airport,61660
FR_LFSB_RS_LYBE,BALE-MULHOUSE airport - BEOGRAD/NIKOLA TESLA airport,22301
FR_LFSB_RS_LYNI,BALE-MULHOUSE airport - NIS airport,21889
FR_LFSB_XK_LYPR,BALE-MULHOUSE airport - PRISTINA airport,153594
FR_LFST_FR_LFBD,STRASBOURG-ENTZHEIM airport - BORDEAUX-MERIGNAC airport,64554
FR_LFST_FR_LFBO,STRASBOURG-ENTZHEIM airport - TOULOUSE/BLAGNAC airport,68920
FR_LFST_FR_LFKB,STRASBOURG-ENTZHEIM airport - BASTIA-PORETTA airport,15834
FR_LFST_FR_LFKF,STRASBOURG-ENTZHEIM airport - FIGARI-SUD-CORSE airport,10004
FR_LFST_FR_LFKJ,STRASBOURG-ENTZHEIM airport - AJACCIO-NAPOLEON-BONAPARTE airport,15630
FR_LFST_FR_LFLL,STRASBOURG-ENTZHEIM airport - LYON SAINT-EXUPERY airport,54940
FR_LFST_FR_LFML,STRASBOURG-ENTZHEIM airport - MARSEILLE-PROVENCE airport,52939
FR_LFST_FR_LFMN,STRASBOURG-ENTZHEIM airport - NICE-COTE D'AZUR airport,62291
FR_LFST_FR_LFMT,STRASBOURG-ENTZHEIM airport - MONTPELLIER MEDITERRANEE airport,12255
FR_LFST_FR_LFRS,STRASBOURG-ENTZHEIM airport - NANTES ATLANTIQUE airport,61625
FR_LFST_MA_GMFF,STRASBOURG-ENTZHEIM airport - FES/SAISS airport,9608
FR_LFST_NL_EHAM,STRASBOURG-ENTZHEIM airport - AMSTERDAM/SCHIPHOL airport,46965
FR_LFST_PT_LPPR,STRASBOURG-ENTZHEIM airport - PORTO airport,15166
FR_LFST_TN_DTTA,STRASBOURG-ENTZHEIM airport - TUNIS/CARTHAGE airport,15340
FR_LFST_TR_LTBA,STRASBOURG-ENTZHEIM airport - ISTANBUL/ATATURK airport,13174
FR_LFTH_BE_EBCI,HYERES-LE PALYVESTRE airport - CHARLEROI/BRUSSELS SOUTH airport,13751
FR_LFTH_FR_LFPG,HYERES-LE PALYVESTRE airport - PARIS-CHARLES DE GAULLE airport,27986
FR_LFTH_FR_LFPO,HYERES-LE PALYVESTRE airport - PARIS-ORLY airport,167603
FR_LFTH_FR_LFRB,HYERES-LE PALYVESTRE airport - BREST-BRETAGNE airport,14667
FR_LFTH_NL_EHRD,HYERES-LE PALYVESTRE airport - ROTTERDAM airport,12522
FR_LFTW_BE_EBCI,NIMES-GARONS airport - CHARLEROI/BRUSSELS SOUTH airport,46609
FR_LFTW_MA_GMFF,NIMES-GARONS airport - FES/SAISS airport,17683
FR_LFTW_MA_GMMX,NIMES-GARONS airport - MARRAKECH/MENARA airport,17619
FR_LFTW_UK_EGGW,NIMES-GARONS airport - LONDON LUTON airport,13231
FR_LFTW_UK_EGSS,NIMES-GARONS airport - LONDON STANSTED airport,19661
FR_SOCA_FR_LFPO,CAYENNE-ROCHAMBEAU airport - PARIS-ORLY airport,177970
FR_SOCA_FR_SOOA,CAYENNE-ROCHAMBEAU airport - MARIPASOULA airport,17727
FR_SOCA_FR_TFFF,CAYENNE-ROCHAMBEAU airport - AIME CESAIRE MARTINIQUE airport,39919
FR_SOCA_FR_TFFR,CAYENNE-ROCHAMBEAU airport - POINTE-A-PITRE LE RAIZET GUADELOUPE airport,28531
FR_TFFF_CA_CYUL,"AIME CESAIRE MARTINIQUE airport - MONTREAL/PIERRE ELLIOT TRUDEAU INTL, QC airport",28217
FR_TFFF_FR_LFPG,AIME CESAIRE MARTINIQUE airport - PARIS-CHARLES DE GAULLE airport,25292
FR_TFFF_FR_LFPO,AIME CESAIRE MARTINIQUE airport - PARIS-ORLY airport,610483
FR_TFFF_FR_SOCA,AIME CESAIRE MARTINIQUE airport - CAYENNE-ROCHAMBEAU airport,40394
FR_TFFF_FR_TFFG,"AIME CESAIRE MARTINIQUE airport - SAINT MARTIN, GRAND CASE, GUADELOUPE airport",17860
FR_TFFF_FR_TFFR,AIME CESAIRE MARTINIQUE airport - POINTE-A-PITRE LE RAIZET GUADELOUPE airport,193370
FR_TFFF_US_KJFK,"AIME CESAIRE,MARTINIQUE airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL, NY. airport",11903
FR_TFFG_FR_TFFF,"SAINT MARTIN, GRAND CASE, GUADELOUPE airport - AIME CESAIRE MARTINIQUE airport",17281
FR_TFFG_FR_TFFR,"SAINT MARTIN, GRAND CASE, GUADELOUPE airport - POINTE-A-PITRE LE RAIZET GUADELOUPE airport",78608
FR_TFFR_CA_CYUL,"POINTE-A-PITRE LE RAIZET GUADELOUPE airport - MONTREAL/PIERRE ELLIOT TRUDEAU INTL, QC airport",30455
FR_TFFR_DO_MDSD,POINTE-A-PITRE LE RAIZET GUADELOUPE airport - SANTO DOMINGO/INTL JOSE FRANCISCO PENA GOMEZ airport,9876
FR_TFFR_FR_LFPG,POINTE-A-PITRE LE RAIZET GUADELOUPE airport - PARIS-CHARLES DE GAULLE airport,32852
FR_TFFR_FR_LFPO,POINTE-A-PITRE LE RAIZET GUADELOUPE airport - PARIS-ORLY airport,715952
FR_TFFR_FR_SOCA,POINTE-A-PITRE LE RAIZET GUADELOUPE airport - CAYENNE-ROCHAMBEAU airport,29565
FR_TFFR_FR_TFFF,POINTE-A-PITRE LE RAIZET GUADELOUPE airport - AIME CESAIRE MARTINIQUE airport,192286
FR_TFFR_FR_TFFG,"POINTE-A-PITRE LE RAIZET GUADELOUPE airport - SAINT MARTIN, GRAND CASE, GUADELOUPE airport",80014
FR_TFFR_FR_TFFJ,POINTE-A-PITRE LE RAIZET GUADELOUPE airport - SAINT BARTHELEMY FRENCH ANTILLES airport,17101
FR_TFFR_HT_MTPP,POINTE-A-PITRE LE RAIZET GUADELOUPE airport - PORT-AU-PRINCE/INTL airport,13116
FR_TFFR_IT_LIMC,POINTE-A-PITRE LE RAIZET GUADELOUPE airport - MILANO/MALPENSA airport,11306
FR_TFFR_US_KJFK,"POINTE-A-PITRE LE RAIZET GUADELOUPE airport - NEW YORK/JOHN F. KENNEDY INTERNATIONAL, NY. airport",12248
FR_TFFR_US_KMIA,"POINTE-A-PITRE LE RAIZET GUADELOUPE airport - MIAMI INTERNATIONAL, FL. airport",21227
HR_LDDU_AT_LOWW,DUBROVNIK/CILIPI airport - WIEN-SCHWECHAT airport,47035
HR_LDDU_DE_EDDF,DUBROVNIK/CILIPI airport - FRANKFURT/MAIN airport,63209
HR_LDDU_DE_EDDM,DUBROVNIK/CILIPI airport - MUENCHEN airport,54132
HR_LDDU_DK_EKCH,DUBROVNIK/CILIPI airport - KOBENHAVN/KASTRUP airport,20777
HR_LDDU_EL_LGAV,DUBROVNIK/CILIPI airport - ATHINAI/ELEFTHERIOS VENIZELOS airport,28964
HR_LDDU_ES_LEBL,DUBROVNIK/CILIPI airport - BARCELONA/EL PRAT airport,38997
HR_LDDU_ES_LEMD,DUBROVNIK/CILIPI airport - ADOLFO SUAREZ MADRID-BARAJAS airport,48591
HR_LDDU_FI_EFHK,DUBROVNIK/CILIPI airport - HELSINKI/VANTAA airport,48405
HR_LDDU_FR_LFPG,DUBROVNIK/CILIPI airport - PARIS-CHARLES DE GAULLE airport,39652
HR_LDDU_FR_LFPO,DUBROVNIK/CILIPI airport - PARIS-ORLY airport,32115
HR_LDDU_HR_LDZA,DUBROVNIK/CILIPI airport - ZAGREB/FRANJO TUDJMAN airport,132058
HR_LDDU_IE_EIDW,DUBROVNIK/CILIPI airport - DUBLIN airport,47929
HR_LDDU_IT_LIRF,DUBROVNIK/CILIPI airport - ROMA/FIUMICINO airport,36155
HR_LDDU_NO_ENGM,DUBROVNIK/CILIPI airport - OSLO/GARDERMOEN airport,28732
HR_LDDU_PL_EPWA,DUBROVNIK/CILIPI airport - WARSZAWA/CHOPINA airport,22227
HR_LDDU_SE_ESSA,DUBROVNIK/CILIPI airport - STOCKHOLM/ARLANDA airport,29707
HR_LDDU_TR_LTBA,DUBROVNIK/CILIPI airport - ISTANBUL/ATATURK airport,45077
HR_LDDU_UK_EGBB,DUBROVNIK/CILIPI airport - BIRMINGHAM airport,20267
HR_LDDU_UK_EGCC,DUBROVNIK/CILIPI airport - MANCHESTER airport,56341
HR_LDDU_UK_EGGD,DUBROVNIK/CILIPI airport - BRISTOL airport,23402
HR_LDDU_UK_EGKK,DUBROVNIK/CILIPI airport - LONDON GATWICK airport,121603
HR_LDDU_UK_EGSS,DUBROVNIK/CILIPI airport - LONDON STANSTED airport,48456
HR_LDPL_DE_EDDF,PULA airport - FRANKFURT/MAIN airport,19983
HR_LDPL_DE_EDDS,PULA airport - STUTTGART airport,16217
HR_LDPL_DE_EDDT,PULA airport - BERLIN-TEGEL airport,23668
HR_LDPL_HR_LDZA,PULA airport - ZAGREB/FRANJO TUDJMAN airport,10416
HR_LDPL_NL_EHAM,PULA airport - AMSTERDAM/SCHIPHOL airport,10639
HR_LDPL_NL_EHRD,PULA airport - ROTTERDAM airport,15066
HR_LDPL_NO_ENGM,PULA airport - OSLO/GARDERMOEN airport,14282
HR_LDPL_RU_UUDD,PULA airport - MOSCOW/DOMODEDOVO airport,24320
HR_LDPL_UK_EGBB,PULA airport - BIRMINGHAM airport,11244
HR_LDPL_UK_EGCC,PULA airport - MANCHESTER airport,17224
HR_LDPL_UK_EGGD,PULA airport - BRISTOL airport,15189
HR_LDPL_UK_EGKK,PULA airport - LONDON GATWICK airport,25876
HR_LDPL_UK_EGSS,PULA airport - LONDON STANSTED airport,17868
HR_LDSP_AT_LOWW,SPLIT/KASTELA airport - WIEN-SCHWECHAT airport,34005
HR_LDSP_CH_LSGG,SPLIT/KASTELA airport - GENEVA airport,30948
HR_LDSP_CH_LSZH,SPLIT/KASTELA airport - ZURICH airport,24831
HR_LDSP_CZ_LKPR,SPLIT/KASTELA airport - PRAHA/RUZYNE airport,46078
HR_LDSP_DE_EDDB,SPLIT/KASTELA airport - BERLIN-BRANDENBURG airport,20788
HR_LDSP_DE_EDDF,SPLIT/KASTELA airport - FRANKFURT/MAIN airport,75022
HR_LDSP_DE_EDDK,SPLIT/KASTELA airport - KOELN/BONN airport,36724
HR_LDSP_DE_EDDL,SPLIT/KASTELA airport - DUESSELDORF airport,37585
HR_LDSP_DE_EDDM,SPLIT/KASTELA airport - MUENCHEN airport,65537
HR_LDSP_DE_EDDS,SPLIT/KASTELA airport - STUTTGART airport,50033
HR_LDSP_DK_EKCH,SPLIT/KASTELA airport - KOBENHAVN/KASTRUP airport,53559
HR_LDSP_ES_LEBL,SPLIT/KASTELA airport - BARCELONA/EL PRAT airport,26232
HR_LDSP_FI_EFHK,SPLIT/KASTELA airport - HELSINKI/VANTAA airport,52181
HR_LDSP_FR_LFPG,SPLIT/KASTELA airport - PARIS-CHARLES DE GAULLE airport,34815
HR_LDSP_FR_LFPO,SPLIT/KASTELA airport - PARIS-ORLY airport,25992
HR_LDSP_FR_LFSB,SPLIT/KASTELA airport - BALE-MULHOUSE airport,34498
HR_LDSP_HR_LDZA,SPLIT/KASTELA airport - ZAGREB/FRANJO TUDJMAN airport,94559
HR_LDSP_IE_EIDW,SPLIT/KASTELA airport - DUBLIN airport,28010
HR_LDSP_IT_LIRF,SPLIT/KASTELA airport - ROMA/FIUMICINO airport,49004
HR_LDSP_NL_EHAM,SPLIT/KASTELA airport - AMSTERDAM/SCHIPHOL airport,40813
HR_LDSP_NL_EHRD,SPLIT/KASTELA airport - ROTTERDAM airport,21612
HR_LDSP_NO_ENGM,SPLIT/KASTELA airport - OSLO/GARDERMOEN airport,61287
HR_LDSP_SE_ESGG,SPLIT/KASTELA airport - GOTEBORG/LANDVETTER airport,33833
HR_LDSP_SE_ESSA,SPLIT/KASTELA airport - STOCKHOLM/ARLANDA airport,68606
HR_LDSP_UK_EGCC,SPLIT/KASTELA airport - MANCHESTER airport,44931
HR_LDSP_UK_EGGD,SPLIT/KASTELA airport - BRISTOL airport,20673
HR_LDSP_UK_EGGW,SPLIT/KASTELA airport - LONDON LUTON airport,44426
HR_LDSP_UK_EGKK,SPLIT/KASTELA airport - LONDON GATWICK airport,88683
HR_LDSP_UK_EGLL,SPLIT/KASTELA airport - LONDON HEATHROW airport,25067
HR_LDSP_UK_EGSS,SPLIT/KASTELA airport - LONDON STANSTED airport,25030
HR_LDZA_AE_OMDB,ZAGREB/FRANJO TUDJMAN airport - DUBAI INTERNATIONAL airport,63884
HR_LDZA_AT_LOWW,ZAGREB/FRANJO TUDJMAN airport - WIEN-SCHWECHAT airport,89400
HR_LDZA_BA_LQSA,ZAGREB/FRANJO TUDJMAN airport - SARAJEVO airport,65639
HR_LDZA_BE_EBBR,ZAGREB/FRANJO TUDJMAN airport - BRUSSELS airport,59749
HR_LDZA_CA_CYYZ,"ZAGREB/FRANJO TUDJMAN airport - TORONTO/LESTER B. PEARSON INTL, ON airport",33849
HR_LDZA_CH_LSZH,ZAGREB/FRANJO TUDJMAN airport - ZURICH airport,57835
HR_LDZA_DE_EDDF,ZAGREB/FRANJO TUDJMAN airport - FRANKFURT/MAIN airport,166131
HR_LDZA_DE_EDDK,ZAGREB/FRANJO TUDJMAN airport - KOELN/BONN airport,33150
