ranking,type,route_code,passengers,route_name,origin_airport_code,origin_airport_country,origin_airport_icao,origin_airport_name,destination_airport_code,destination_airport_country,destination_airport_icao,destination_airport_name
3565,international,CH_LFSB_FR_LFKB,13609,BALE-MULHOUSE airport - BASTIA-PORETTA airport,CH_LFSB,CH,LFSB,BALE-MULHOUSE airport,FR_LFKB,FR,LFKB,BASTIA-PORETTA airport
3566,international,EL_LGRP_UK_EGFF,13603,RODOS/DIAGORAS airport - CARDIFF airport,EL_LGRP,EL,LGRP,RODOS/DIAGORAS airport,UK_EGFF,UK,EGFF,CARDIFF airport
3567,international,FR_LFBL_UK_EGGD,13588,LIMOGES-BELLEGARDE airport - BRISTOL airport,FR_LFBL,FR,LFBL,LIMOGES-BELLEGARDE airport,UK_EGGD,UK,EGGD,BRISTOL airport
3568,international,DE_EDLV_UK_EGSS,13515,NIEDERRHEIN airport - LONDON STANSTED airport,DE_EDLV,DE,EDLV,NIEDERRHEIN airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
3569,international,DE_EDDT_IT_LIEA,13511,BERLIN-TEGEL airport - ALGHERO/FERTILIA airport,DE_EDDT,DE,EDDT,BERLIN-TEGEL airport,IT_LIEA,IT,LIEA,ALGHERO/FERTILIA airport
3570,international,CH_LSZH_EL_LGSR,13499,ZURICH airport - SANTORINI airport,CH_LSZH,CH,LSZH,ZURICH airport,EL_LGSR,EL,LGSR,SANTORINI airport
3571,international,DE_EDDG_EL_LGIR,13487,MUENSTER/OSNABRUECK airport - IRAKLION/NIKOS KAZANTZAKIS airport,DE_EDDG,DE,EDDG,MUENSTER/OSNABRUECK airport,EL_LGIR,EL,LGIR,IRAKLION/NIKOS KAZANTZAKIS airport
3572,international,SE_ESKN_UK_EGPH,13481,STOCKHOLM/SKAVSTA airport - EDINBURGH airport,SE_ESKN,SE,ESKN,STOCKHOLM/SKAVSTA airport,UK_EGPH,UK,EGPH,EDINBURGH airport
3573,international,DE_EDLW_RS_LYNI,13477,DORTMUND airport - NIS airport,DE_EDLW,DE,EDLW,DORTMUND airport,RS_LYNI,RS,LYNI,NIS airport
3574,international,EL_LGTS_SE_ESKN,13475,THESSALONIKI/MAKEDONIA airport - STOCKHOLM/SKAVSTA airport,EL_LGTS,EL,LGTS,THESSALONIKI/MAKEDONIA airport,SE_ESKN,SE,ESKN,STOCKHOLM/SKAVSTA airport
3575,international,DK_EKCH_UK_EGMC,13444,KOBENHAVN/KASTRUP airport - SOUTHEND airport,DK_EKCH,DK,EKCH,KOBENHAVN/KASTRUP airport,UK_EGMC,UK,EGMC,SOUTHEND airport
3576,international,ES_LEXJ_RO_LROP,13439,SEVE BALLESTEROS-SANTANDER airport - BUCURESTI/HENRI COANDA airport,ES_LEXJ,ES,LEXJ,SEVE BALLESTEROS-SANTANDER airport,RO_LROP,RO,LROP,BUCURESTI/HENRI COANDA airport
3577,international,ES_LEXJ_IT_LIME,13433,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - BERGAMO/ORIO AL SERIO airport,ES_LEXJ,ES,LEXJ,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport,IT_LIME,IT,LIME,BERGAMO/ORIO AL SERIO airport
3578,international,FR_LFBT_IT_LIME,13411,TARBES LOURDES PYRENEES airport - BERGAMO/ORIO AL SERIO airport,FR_LFBT,FR,LFBT,TARBES LOURDES PYRENEES airport,IT_LIME,IT,LIME,BERGAMO/ORIO AL SERIO airport
3579,international,IE_EIKN_UK_EGPH,13388,IRELAND WEST airport - EDINBURGH airport,IE_EIKN,IE,EIKN,IRELAND WEST airport,UK_EGPH,UK,EGPH,EDINBURGH airport
3580,international,FI_EFTP_LV_EVRA,13383,TAMPERE-PIRKKALA airport - RIGA airport,FI_EFTP,FI,EFTP,TAMPERE-PIRKKALA airport,LV_EVRA,LV,EVRA,RIGA airport
3581,international,RO_LRCL_UK_EGMC,13371,CLUJ NAPOCA/AVRAM IANCU airport - SOUTHEND airport,RO_LRCL,RO,LRCL,CLUJ NAPOCA/AVRAM IANCU airport,UK_EGMC,UK,EGMC,SOUTHEND airport
3582,international,ES_LEPA_SK_LZIB,13364,PALMA DE MALLORCA airport - BRATISLAVA/M.R.STEFANIK airport,ES_LEPA,ES,LEPA,PALMA DE MALLORCA airport,SK_LZIB,SK,LZIB,BRATISLAVA/M.R.STEFANIK airport
3583,international,DE_EDJA_ES_LEZL,13321,MEMMINGEN airport - SEVILLA airport,DE_EDJA,DE,EDJA,MEMMINGEN airport,ES_LEZL,ES,LEZL,SEVILLA airport
3584,international,EL_LGZA_PL_EPWR,13312,ZAKINTHOS/DIONISIOS SOLOMOS airport - WROCLAW/STRACHOWICE airport,EL_LGZA,EL,LGZA,ZAKINTHOS/DIONISIOS SOLOMOS airport,PL_EPWR,PL,EPWR,WROCLAW/STRACHOWICE airport
3585,international,NL_EHEH_SK_LZIB,13306,EINDHOVEN airport - BRATISLAVA/M.R.STEFANIK airport,NL_EHEH,NL,EHEH,EINDHOVEN airport,SK_LZIB,SK,LZIB,BRATISLAVA/M.R.STEFANIK airport
3586,international,ES_LEMG_SK_LZIB,13302,MALAGA/COSTA DEL SOL airport - BRATISLAVA/M.R.STEFANIK airport,ES_LEMG,ES,LEMG,MALAGA/COSTA DEL SOL airport,SK_LZIB,SK,LZIB,BRATISLAVA/M.R.STEFANIK airport
3587,international,MT_LMML_NL_EHBK,13279,LUQA airport - MAASTRICHT/AACHEN airport,MT_LMML,MT,LMML,LUQA airport,NL_EHBK,NL,EHBK,MAASTRICHT/AACHEN airport
3588,international,DE_EDDC_EL_LGRP,13262,DRESDEN airport - RODOS/DIAGORAS airport,DE_EDDC,DE,EDDC,DRESDEN airport,EL_LGRP,EL,LGRP,RODOS/DIAGORAS airport
3589,international,EL_LGTS_PL_EPMO,13252,THESSALONIKI/MAKEDONIA airport - WARSZAWA/MODLIN airport,EL_LGTS,EL,LGTS,THESSALONIKI/MAKEDONIA airport,PL_EPMO,PL,EPMO,WARSZAWA/MODLIN airport
3590,international,FR_LFTW_UK_EGGW,13231,NIMES-GARONS airport - LONDON LUTON airport,FR_LFTW,FR,LFTW,NIMES-GARONS airport,UK_EGGW,UK,EGGW,LONDON LUTON airport
3591,international,IT_LIME_RS_LYNI,13231,BERGAMO/ORIO AL SERIO airport - NIS airport,IT_LIME,IT,LIME,BERGAMO/ORIO AL SERIO airport,RS_LYNI,RS,LYNI,NIS airport
3592,international,ES_LEPA_UK_EGSH,13211,PALMA DE MALLORCA airport - NORWICH airport,ES_LEPA,ES,LEPA,PALMA DE MALLORCA airport,UK_EGSH,UK,EGSH,NORWICH airport
3593,international,ES_LEGE_IE_EIDW,13142,GIRONA airport - DUBLIN airport,ES_LEGE,ES,LEGE,GIRONA airport,IE_EIDW,IE,EIDW,DUBLIN airport
3594,international,PL_EPGD_SE_ESMX,13134,GDANSK IM LECHA WALESY airport - VAXJO/KRONOBERG airport,PL_EPGD,PL,EPGD,GDANSK IM LECHA WALESY airport,SE_ESMX,SE,ESMX,VAXJO/KRONOBERG airport
3595,international,IT_LIRF_RO_LRIA,13130,ROMA/FIUMICINO airport - IASI airport,IT_LIRF,IT,LIRF,ROMA/FIUMICINO airport,RO_LRIA,RO,LRIA,IASI airport
3596,international,EL_LGKF_IT_LIME,13097,KEFALLINIA/ANNA POLLATOU airport - BERGAMO/ORIO AL SERIO airport,EL_LGKF,EL,LGKF,KEFALLINIA/ANNA POLLATOU airport,IT_LIME,IT,LIME,BERGAMO/ORIO AL SERIO airport
